,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.28367481361146646,0.6287823393034877,0.07169932191443408,0.4174546259128231,0.9209992257170827,0.24599058815236352,0.42734650770288857,0.9845275551231862,0.20666755966802744,0.3116841456850698,0.9975769128671114,0.4880450453847689,0.31903419081804546,0.8505221115307182,1.0,0.7577934284333625,0.9461059012074201
1,0.28367481361146646,0.0,0.603761804732776,0.20963128599433567,0.08977159619886745,0.9900778066349022,0.19682267829798494,0.22402648236517017,0.8052447515250513,0.2633354576160575,0.10613275754808718,0.6528458239200127,0.35028443268678106,0.19327996694696845,0.8171799758836396,0.7339626331456055,0.41416123844890906,0.7983508198065845
2,0.6287823393034877,0.603761804732776,0.0,0.5193084382937592,0.4624251597459543,0.026662271863310515,0.4082355257696883,0.33560084694500475,0.024426124108737252,0.518982341162102,0.6383669961805959,0.2644894088311005,0.42296149826414214,0.5457809977700879,0.12718958874769232,0.5418174227181346,0.5315236782093262,0.26695526596028785
3,0.07169932191443408,0.20963128599433567,0.5193084382937592,0.0,0.2642775259268463,0.7024032467507368,0.5292955762001988,0.2792960893060559,0.7559442397220031,0.2872284121309521,0.27046100852120986,0.7291155804818065,0.5522444009124767,0.5099755034200228,1.0,0.7281003011832015,0.7159746212700971,1.0
4,0.4174546259128231,0.08977159619886745,0.4624251597459543,0.2642775259268463,0.0,0.51557226594978,0.33386969072464595,0.05339403661475248,0.5072754067852079,0.22734826350556583,0.057063543754910864,0.8164424145947546,0.9234741418298842,0.3453964159418066,0.7743610402794561,0.8495941601724816,0.4671370256038371,0.7997161503903563
5,0.9209992257170827,0.9900778066349022,0.026662271863310515,0.7024032467507368,0.51557226594978,0.0,0.9241851571969103,0.6225115313383192,0.043004370170036284,0.7647195863576618,1.0,0.07999099209032985,0.6504225815736114,0.6218027332080505,0.18312454163781341,0.23544891136010723,0.6206456810521325,0.25663393373259324
6,0.24599058815236352,0.19682267829798494,0.4082355257696883,0.5292955762001988,0.33386969072464595,0.9241851571969103,0.0,0.39867144207629335,0.9881253365351587,0.1757141404763062,0.15359047480398083,1.0,0.07609119401061434,0.09618106125674826,0.8532690445802962,0.5449616531643819,0.6051784644639662,0.5519543861423045
7,0.42734650770288857,0.22402648236517017,0.33560084694500475,0.2792960893060559,0.05339403661475248,0.6225115313383192,0.39867144207629335,0.0,0.5118181426042933,0.20543840670610342,0.3221282573301899,0.8504221244295112,0.1281758304704186,0.30238321795604656,0.3986573819132182,0.7407445848978433,0.49019258832641593,0.7588519076830573
8,0.9845275551231862,0.8052447515250513,0.024426124108737252,0.7559442397220031,0.5072754067852079,0.043004370170036284,0.9881253365351587,0.5118181426042933,0.0,0.6776580817209148,0.7346582177336621,0.040696461833773234,0.6397150071529754,0.6003778326574342,0.18098075076421932,0.3506514648171619,0.5180795194781238,0.2910770732588631
9,0.20666755966802744,0.2633354576160575,0.518982341162102,0.2872284121309521,0.22734826350556583,0.7647195863576618,0.1757141404763062,0.20543840670610342,0.6776580817209148,0.0,0.33189322260320214,0.8364081899174489,0.7744778919025902,0.4114621480035162,0.7345728821237301,0.9613809942024204,0.8008613230980488,0.9787993385969433
10,0.3116841456850698,0.10613275754808718,0.6383669961805959,0.27046100852120986,0.057063543754910864,1.0,0.15359047480398083,0.3221282573301899,0.7346582177336621,0.33189322260320214,0.0,0.8298018716462695,0.3741215013884362,0.24360971218995653,0.7267033996486036,0.847668087541992,0.728550338688822,1.0
11,0.9975769128671114,0.6528458239200127,0.2644894088311005,0.7291155804818065,0.8164424145947546,0.07999099209032985,1.0,0.8504221244295112,0.040696461833773234,0.8364081899174489,0.8298018716462695,0.0,0.40039595687967444,0.5323764469523132,0.07948734158243408,0.10817438781027436,0.6031056303896605,0.2074313641936383
12,0.4880450453847689,0.35028443268678106,0.42296149826414214,0.5522444009124767,0.9234741418298842,0.6504225815736114,0.07609119401061434,0.1281758304704186,0.6397150071529754,0.7744778919025902,0.3741215013884362,0.40039595687967444,0.0,0.0659865605911674,0.4508413637830794,0.4295671963360055,0.1652808095460359,0.48878788751449226
13,0.31903419081804546,0.19327996694696845,0.5457809977700879,0.5099755034200228,0.3453964159418066,0.6218027332080505,0.09618106125674826,0.30238321795604656,0.6003778326574342,0.4114621480035162,0.24360971218995653,0.5323764469523132,0.0659865605911674,0.0,0.5578609866001012,0.8551853466767698,0.5039098414531329,0.6317855625243993
14,0.8505221115307182,0.8171799758836396,0.12718958874769232,1.0,0.7743610402794561,0.18312454163781341,0.8532690445802962,0.3986573819132182,0.18098075076421932,0.7345728821237301,0.7267033996486036,0.07948734158243408,0.4508413637830794,0.5578609866001012,0.0,0.31880618031097824,0.4446516720271099,0.24235515807334113
15,1.0,0.7339626331456055,0.5418174227181346,0.7281003011832015,0.8495941601724816,0.23544891136010723,0.5449616531643819,0.7407445848978433,0.3506514648171619,0.9613809942024204,0.847668087541992,0.10817438781027436,0.4295671963360055,0.8551853466767698,0.31880618031097824,0.0,0.3409831779104502,0.02796040743147233
16,0.7577934284333625,0.41416123844890906,0.5315236782093262,0.7159746212700971,0.4671370256038371,0.6206456810521325,0.6051784644639662,0.49019258832641593,0.5180795194781238,0.8008613230980488,0.728550338688822,0.6031056303896605,0.1652808095460359,0.5039098414531329,0.4446516720271099,0.3409831779104502,0.0,0.4648885764345405
17,0.9461059012074201,0.7983508198065845,0.26695526596028785,1.0,0.7997161503903563,0.25663393373259324,0.5519543861423045,0.7588519076830573,0.2910770732588631,0.9787993385969433,1.0,0.2074313641936383,0.48878788751449226,0.6317855625243993,0.24235515807334113,0.02796040743147233,0.4648885764345405,0.0
